probe_id,GI-78,GI-91,GI-94,GI-95,GI-100,GI-103,GI-113,GI-121,GI-135,GI-142,GC-92,GC-94,GC-95,GC-109,GC-117,GC-121,GC-131,GC-133,GC-136,GC-138
ASHGA5P029661,6.4200373,6.3938236,5.8616323,5.840872,6.587547,6.008166,6.483758,3.3991237,3.0235548,6.468419,5.8839207,5.1995845,6.0760856,5.3239765,5.1537595,4.963008,5.2209954,5.6359844,5.035891,4.53913
ASHGA5P029666,5.8671994,5.9928985,5.2726135,5.723635,4.1188,5.696447,3.5376105,2.916019,2.4970794,5.5133576,5.6174226,5.735995,5.4909835,5.887063,5.3180976,4.3267446,4.264743,5.6701975,5.3682923,4.2359166
ASHGA5P029670,5.1366606,6.987241,4.3119535,6.8297553,4.614106,6.8192854,3.6842697,2.9246454,2.4505959,5.337728,7.801226,7.9408956,6.2150955,7.669272,7.823742,5.348773,8.124415,7.421127,7.917495,5.5013313
ASHGA5P029674,7.3081107,7.0830135,7.1795344,6.9273505,6.9659195,6.8826604,7.0080733,7.2198606,7.18934,7.37191,6.1606345,6.4266644,7.3030515,6.3478823,6.4481254,6.611759,6.394683,8.023558,6.514966,6.632724
ASHGA5P029679,6.9655805,6.8109794,7.687265,6.7971797,6.978253,6.9739943,6.959276,6.8118825,7.1003337,6.9034867,5.5520787,6.980772,5.8584323,5.562072,6.8810625,5.110373,6.314161,6.430716,6.9003396,4.8787737
ASHGA5P029699,7.8341365,7.0001974,8.640736,6.784389,7.8932953,6.7342405,7.94521,8.364319,8.522083,7.790944,5.6527157,6.3163037,7.968172,5.1519184,5.876623,7.542952,5.926581,5.51991,5.917815,7.5312233
ASHGA5P029705,4.8990674,4.7695537,5.6768703,3.7322156,3.151809,3.8983347,3.3104367,3.5727525,3.994705,4.825342,4.7107353,4.353092,5.7063537,5.1830106,4.351459,4.319021,4.261312,4.7409205,3.747887,4.5558834
ASHGA5P029706,6.1044774,6.2178836,5.66874,5.4145193,5.216139,5.3986926,4.914381,4.216845,4.3493757,6.140168,5.4832997,4.8724084,5.7638216,5.5535674,4.9033675,6.125979,5.233724,5.6698737,4.912489,6.1258154
ASHGA5P029754,6.0262513,5.296989,6.4365005,5.0447474,5.6553426,4.8110924,6.162427,4.900352,4.599832,6.106448,4.893106,5.4577546,7.0533195,4.127324,5.381322,6.15754,4.0733104,4.343031,4.976596,6.220977
ASHGA5P029761,4.3082294,5.134977,4.6791325,4.8921814,5.3422494,4.784408,5.797431,6.9238834,7.144171,2.6382046,3.6964593,3.9099207,2.7588027,5.4777327,3.744024,7.6014194,6.342252,4.5792947,3.655519,7.8704557
ASHGA5P029764,7.838603,6.8058434,7.443329,6.616379,7.7233696,6.7469907,7.757928,7.086003,7.166174,7.9895544,5.8143167,5.949411,7.788012,6.0766993,5.709495,6.8859887,5.5701523,6.2870936,5.6601787,7.0737443
ASHGA5P029768,7.9961762,7.289646,8.20447,7.3686476,7.89049,7.379329,7.8868823,8.5275545,8.603881,8.015522,6.668331,6.758032,8.319349,6.7266474,6.519137,7.6408587,6.525093,7.3306556,6.618192,7.6512666
ASHGA5P029769,10.71988,10.575962,10.503279,9.519489,10.43653,9.506953,10.387252,11.017431,10.905762,10.712703,9.308455,8.650903,10.367048,9.394392,8.561,10.131508,9.111694,9.493332,8.612432,10.142565
ASHGA5P029770,10.718736,13.526854,10.609288,12.395635,10.3052635,12.415237,10.375043,11.594044,11.556406,10.809251,9.899669,10.220071,10.650752,10.404761,9.6060295,10.821867,10.598402,10.555266,9.4644785,10.80795
ASHGA5P029773,5.041014,4.7322392,6.336223,3.0134113,4.168422,3.7731793,4.186356,6.6488404,6.419567,5.478664,4.768957,5.040038,6.2249074,5.745661,4.8808184,4.4561357,4.8180676,5.216788,4.7279425,4.553484
ASHGA5P029774,7.8650436,6.937992,6.335107,6.7622747,7.76517,6.8195944,7.788012,4.5696235,4.2983823,7.781606,5.4365444,4.1756797,6.240333,5.130618,4.4911785,5.4570413,5.901265,5.632725,4.4748306,5.928516
ASHGA5P029781,6.2837105,5.2574162,6.25108,4.6246266,5.6356373,4.8047266,5.4939656,4.800424,5.1270537,6.3934665,3.2563689,2.3652925,5.451522,2.3957617,2.9754553,4.533624,4.00681,3.3998773,3.6110156,4.6669292
ASHGA5P029782,12.173811,10.895921,11.057641,10.995338,12.253071,10.971888,12.291966,11.021766,11.020651,12.236115,10.130576,8.506983,11.60215,10.254953,8.545868,11.69957,12.846678,9.384116,8.599789,11.704743
ASHGA5P029787,7.75111,7.188742,7.3471456,7.1466,7.6321626,7.2157454,7.9004145,6.808002,6.8926415,7.9195094,5.9965997,5.1882596,7.0397763,5.9226027,5.073481,6.352246,6.933938,5.3691278,4.9094896,6.582847
ASHGA5P029790,7.6981025,7.141066,9.946818,7.1415324,7.7409277,7.230162,7.626471,8.494325,8.525362,7.493307,6.43038,6.0895905,7.2421923,6.5521736,5.8940787,6.8308296,6.7031345,6.2185283,5.946523,6.8506536
ASHGA5P029812,4.9159746,5.2809415,4.386001,4.685647,4.1527653,4.58295,4.482537,4.064119,4.241979,5.6096888,3.5342638,4.874387,5.075173,4.1218185,4.596576,4.2102814,3.362659,3.5981734,4.4336543,4.1485343
ASHGA5P029814,6.2232943,5.999217,7.0659475,5.630772,6.1299453,5.711864,6.174625,7.7796297,7.874263,6.27772,6.252775,4.9177637,6.3060546,5.7390485,4.951945,4.9808483,4.8657045,4.66571,4.720241,4.9805074
ASHGA5P029818,5.665745,5.6450505,5.230929,5.1689634,5.3555837,5.1639743,5.6465883,4.071649,4.546702,5.976423,3.7490287,4.841118,5.573537,3.8945549,3.817062,3.8047872,3.7527475,4.755557,3.5823822,4.134729
ASHGA5P029819,7.267487,7.328353,6.284494,7.384334,7.2665052,7.40964,7.3090644,5.21078,5.0185027,7.2755823,5.8584323,4.925765,7.0108905,5.709495,3.5176427,6.2163625,6.37916,4.7933974,3.6681538,6.196112
ASHGA5P029824,2.643763,5.461182,3.6277366,5.715498,3.0307941,5.7824693,3.5927203,2.4721746,2.634345,2.6382046,5.7742057,6.144583,2.447718,4.8903165,6.1673546,2.5806227,6.357643,6.3709784,6.152585,2.3595905
ASHGA5P029825,5.9200783,5.946523,6.0155745,5.768397,5.6673336,5.946523,5.685836,5.4488916,5.772728,6.0923223,5.3986926,5.3126955,5.7986646,5.586923,5.2263565,5.1433654,5.2516117,5.4291167,5.481843,5.2868547
ASHGA5P029826,7.4088607,7.3566494,7.652285,7.1696296,7.340419,7.1838655,7.2271395,7.314672,7.28468,7.343329,6.400445,6.385236,7.1819243,6.3066177,6.140168,6.2194915,5.586402,6.2877264,6.100155,6.399107
ASHGA5P029829,6.654978,5.9138293,6.350596,5.6576633,6.609164,5.680875,6.66651,5.682727,5.1597753,6.660367,4.852816,4.6709466,5.8938136,5.026011,4.3939023,4.845378,3.887822,6.9826155,4.3473573,5.278259
ASHGA5P029831,8.646875,7.951807,9.562145,7.6902413,8.7146845,7.833706,8.5754,10.641563,10.350977,8.502376,7.0022607,6.984265,8.074563,7.2489123,6.83603,8.305996,7.6804547,7.8232207,6.836345,8.009386
ASHGA5P029839,3.681945,2.4847622,4.0867863,4.679659,5.5428457,4.7786274,5.365679,7.280123,7.367977,2.6382046,4.2234483,2.3652925,2.6885362,5.22154,2.4161916,6.601262,5.5762343,4.112436,2.4416478,6.752555
ASHGA5P029841,5.782985,5.347545,9.035578,4.6090794,5.7627177,4.441211,5.466109,5.057981,5.1431336,5.682727,4.584739,4.1407485,4.8831925,3.9600809,4.421806,4.2186437,3.2780495,4.3117323,4.1242647,4.0224657
ASHGA5P029844,4.109745,3.6997392,4.9368367,5.311159,2.435905,5.236551,2.4580214,4.0010705,4.0910926,4.0598736,10.564476,3.222619,7.5216494,10.542627,2.4161916,6.7615204,6.25301,8.1016445,3.176118,6.964216
ASHGA5P029846,5.152368,4.55991,5.1623483,4.4486895,4.9432125,4.3168907,5.1062346,6.1664686,5.907952,5.2387943,3.999714,4.9283433,5.3901033,5.0376096,4.592471,6.335107,5.367566,4.993177,4.7125444,6.2852187
ASHGA5P029850,4.5591345,5.0783696,6.489891,4.3084097,2.435905,4.7053475,2.4580214,2.3639536,2.3633895,4.9114823,5.0788846,4.6010146,5.763001,4.9790473,4.32697,4.127028,3.9362357,4.286309,4.0806193,4.3975835
ASHGA5P029853,5.3932147,5.404983,5.7232466,5.1085243,5.0204253,4.787438,5.160262,3.816752,3.9363713,5.416477,4.127324,4.6882606,5.9816513,3.6712527,4.661422,4.882098,4.2794757,4.509888,4.515504,4.906145
ASHGA5P029856,5.505946,4.906618,5.619603,4.7901015,5.368777,4.6221414,4.5753765,4.8764772,4.963008,5.4441085,4.772368,4.849215,5.128199,4.6376777,4.6704216,3.6565921,4.0430713,4.0719047,4.6253815,3.6568143
ASHGA5P029860,5.51991,6.1486187,2.4806867,5.875143,4.562764,5.8458343,4.584739,3.7573836,3.0635388,4.9790473,5.1661954,6.2692,5.733288,5.6111655,5.846108,5.192572,6.018103,5.5099354,5.8024645,5.0387754
ASHGA5P029864,5.726551,5.4918475,5.5554743,6.04868,7.0887227,6.152089,7.0973644,7.8390718,7.6697044,5.601526,5.139042,4.9363294,6.075865,6.4090686,5.516024,9.190239,6.8648906,6.141406,5.432003,8.883091
ASHGA5P029866,5.835858,5.309812,8.110928,4.734342,4.7474823,5.0123944,5.070721,3.2952769,3.6697304,5.613266,4.53913,5.045303,6.758717,4.7699246,4.8099775,5.628993,4.979329,5.508519,4.9476233,5.66332
ASHGA5P029867,6.3037696,5.0256786,6.1557727,4.5657926,6.114067,4.498883,6.309983,5.270871,5.126117,6.290091,4.503557,4.9468546,6.4190884,3.8684602,4.708724,5.7052526,4.704037,4.1317277,4.715087,5.525874
ASHGA5P029889,8.206682,7.081959,7.955503,6.7753234,7.0883317,6.759735,7.061519,7.7005916,7.767103,8.192502,5.1192408,5.3382664,7.3195457,5.022689,5.1844053,6.270268,4.650208,5.9609404,5.094827,6.076321
ASHGA5P029905,10.920385,11.84163,10.746569,10.368886,10.403874,10.506938,10.280486,10.80059,10.626898,10.733229,9.773234,9.918208,9.631552,9.921602,9.946818,10.104581,9.005914,10.225142,9.859207,9.894915
ASHGA5P029907,5.713092,5.813532,6.0570464,5.00347,5.4832997,5.1147323,5.5726953,3.732319,3.550149,5.678747,4.369984,4.892782,4.7638617,3.4125645,4.017268,4.255912,3.6709063,3.6941757,3.847579,3.9990442
ASHGA5P029911,6.6582737,6.6062527,5.123706,6.369872,6.585258,6.273291,6.652591,3.5558825,2.7532525,6.6080723,5.707397,5.6330824,5.2263565,5.734289,5.4594774,4.924302,4.682795,5.329969,5.4565187,4.8269076
ASHGA5P029915,7.330299,8.695295,6.6573796,8.590959,7.8225107,8.619265,7.8341365,6.7996902,6.655785,7.421551,13.330734,14.550373,8.384182,13.227048,14.075715,8.043184,14.09812,14.680161,13.952545,7.9610295
ASHGA5P029917,6.69998,5.874504,6.744111,6.491526,6.3409834,6.338601,6.471011,5.504674,5.2637086,6.6770644,5.493404,5.238517,5.926185,5.538039,4.7611628,5.2117004,4.2234483,5.384525,4.849356,5.365103
ASHGA5P029933,6.4941373,5.361393,6.520926,4.931028,5.855837,5.2874203,5.9888215,5.1241407,5.210946,6.4682617,4.638692,4.2581463,5.9660344,4.3161144,4.0316844,4.444871,4.2252007,3.9404042,4.1358156,4.868822
ASHGA5P029939,5.26433,5.0971084,5.38997,5.099408,5.7763267,4.987182,5.130151,5.2736325,5.138731,5.91859,3.9104571,4.1603827,4.9578967,2.879273,4.158893,4.524929,2.9513326,4.3822007,4.2911835,4.500133
ASHGA5P029940,8.060358,6.945538,7.7201557,6.79298,7.537873,6.8789573,7.523068,7.4122515,7.2480984,7.991976,6.175085,6.185084,8.230505,6.407847,6.0242715,7.5173626,5.9548244,6.5372615,6.1152425,7.395581
ASHGA5P029945,7.2327123,6.62456,8.661376,6.5636096,7.329836,6.684742,7.164612,7.7610803,7.631126,7.1838655,6.122527,5.94063,6.8969173,6.2314506,5.707986,7.9631352,5.959411,6.0722437,5.619953,7.352646
ASHGA5P029946,8.536545,7.622145,7.56773,7.7276845,8.771043,7.5856233,8.759663,7.6733117,7.751564,8.523217,8.025345,7.686339,8.295012,8.293771,7.0900164,8.021719,8.398219,8.574925,7.0973644,7.9018445
ASHGA5P029947,4.71113,4.8132844,7.323211,6.1394424,5.6271353,6.258443,5.5562816,5.317335,5.2056203,6.292929,5.3682923,5.6548433,5.32979,5.045907,5.6873293,3.844245,5.7279534,5.9336467,5.545576,4.138859
ASHGA5P029948,5.950287,5.6212564,6.3666615,5.55058,5.8708725,5.2818193,5.869073,5.5696106,5.363674,6.0128317,4.7737384,5.5676455,6.256437,4.8711777,5.209781,5.19459,5.5207896,5.512713,5.2909484,5.174223
ASHGA5P029954,8.696833,5.7017965,6.8308296,5.3479958,8.448911,5.5177813,8.454533,6.6098814,6.610151,8.634758,7.3573384,6.17346,6.2837105,7.6587434,6.071261,5.208846,6.505119,5.767535,6.175085,5.0733466
ASHGA5P029957,6.2243285,5.231699,5.355429,4.1788297,6.2557592,4.437089,5.702546,3.761921,3.02971,6.0630903,5.8728304,5.3033204,4.071771,6.3367023,5.0862355,3.3875072,4.931948,4.596929,4.832034,3.4119453
ASHGA5P029962,6.7613077,7.4906497,4.67151,7.2377696,5.860386,7.307585,5.9106684,3.607562,3.3490007,6.494626,8.857328,9.156937,6.5999513,9.034935,8.998867,5.664108,9.252899,9.980896,9.098069,5.723819
ASHGA5P029970,6.193105,7.203794,3.3761587,6.912181,5.1966114,6.946336,4.9226975,2.3639536,2.458308,6.2688704,6.10118,6.1493073,3.951092,5.901723,6.2345166,3.044798,4.56262,5.1510534,6.3008156,3.3908584
ASHGA5P029974,8.603179,7.9136004,8.694373,7.8449144,8.676394,8.008874,8.657598,9.725423,9.664545,8.589811,6.9746456,7.0165915,8.358814,7.402446,7.160918,9.313942,7.630727,7.3883586,7.0626736,9.234758
ASHGA5P029977,5.3753004,4.4874697,7.940166,4.038987,5.398568,4.6711264,5.068412,4.4619956,4.4105434,5.740936,4.6668124,4.509355,4.935494,4.812363,3.9998164,4.1656766,4.1474276,3.96307,3.7901094,4.2473416
ASHGA5P029987,5.585077,5.4399905,6.2377715,4.85199,5.1941223,5.0823607,5.062824,5.3555837,4.880662,5.900569,4.5215793,4.6818695,4.940615,4.5763645,3.2750885,4.912695,3.3214269,4.1993337,3.447482,4.8169184
ASHGA5P029988,5.3644505,6.3280725,5.2972393,6.380178,4.878573,6.232776,4.887695,4.1284537,4.269695,5.160262,6.0116777,5.859938,3.4917746,5.2952623,5.519536,3.0206616,4.5313377,5.784379,5.564512,3.005853
ASHGA5P030005,8.142367,8.244792,7.4839644,8.418107,7.7897444,8.35453,7.73775,7.1524096,6.964216,8.103266,7.2807965,6.8106537,8.017738,7.4813495,6.594919,7.349453,6.818408,6.7445855,6.6673098,7.4447393
ASHGA5P030018,4.771199,5.177794,4.9472175,3.8157861,4.504663,4.0675035,4.4227214,3.2942636,2.817247,5.077259,5.558566,5.07785,5.6994,5.1279826,4.8977494,4.307189,5.165982,4.375095,4.987319,4.240001
ASHGA5P030023,5.840872,5.1949487,6.2758503,4.9432125,5.698475,5.1361103,5.78105,6.4519224,6.2428985,5.6829424,5.49556,4.8942575,6.638775,5.4495187,5.0934825,6.07062,4.7404704,4.7835746,5.0159197,6.1188645
ASHGA5P030024,9.911939,8.951223,10.448902,8.943123,9.409758,8.835848,9.528274,10.164685,10.329996,9.969942,8.834346,8.172626,10.115002,8.868242,7.963952,9.825625,8.741594,8.475529,8.001945,9.945118
ASHGA5P030027,6.7118006,6.680344,7.911898,6.27772,6.365708,6.324898,6.469059,7.8290634,8.028761,6.772875,6.041632,5.3495836,6.4225564,6.483293,4.7522373,5.7890325,5.0791817,5.354005,4.845489,5.971527
ASHGA5P030044,6.5261483,5.744992,5.295695,4.957402,6.3285694,5.0598483,6.383792,4.340416,3.3729122,6.6485395,4.3341846,4.707545,5.9427323,4.1425767,4.515362,4.840505,3.3385837,3.898038,4.3882694,5.0472026
ASHGA5P030046,9.976115,9.136051,10.161614,8.911344,9.056348,8.820726,9.241324,10.4434395,10.382527,10.022459,8.21794,8.4483595,9.249165,8.015858,8.446727,9.300824,8.055644,8.595075,8.536545,9.253802
ASHGA5P030061,7.2401304,6.445363,6.977286,6.823922,7.400986,6.7994475,7.2396197,6.5576067,6.7102795,7.280602,6.0139527,5.7423725,6.8822227,5.923669,5.6294045,6.296226,6.385645,4.554696,5.79149,6.645638
ASHGA5P030062,6.8088865,6.300567,7.354523,6.3725724,6.6392655,6.363359,6.7198076,7.021316,6.8368535,6.7257323,6.1018267,6.088813,7.8205953,5.8988113,6.2197213,7.3965454,5.5719266,5.295877,6.190362,7.1838655
ASHGA5P030063,5.6529436,5.665348,5.1291103,5.8826485,5.2211747,5.656691,5.000256,2.3639536,2.5415378,5.949839,4.5183096,4.66294,5.873053,4.7443175,4.3818836,3.9118383,3.9475856,3.5986156,4.2944994,4.1913013
ASHGA5P030068,4.551345,2.4847622,2.4806867,3.2567322,4.661653,2.946092,3.5961556,2.848708,2.3633895,4.322031,4.7985353,5.822365,5.8333054,4.3775587,5.492452,4.8667173,2.811007,4.7025456,5.6617947,4.9252634
ASHGA5P030071,6.838711,6.4983,6.753386,6.3131475,6.613897,6.3976045,6.7577567,5.961583,6.296226,7.036917,5.907386,5.727809,7.098072,6.0700555,5.7086854,6.548669,5.329969,6.4686956,5.824908,6.628087
ASHGA5P030076,5.977641,5.615538,6.3190007,5.1192408,5.6254487,5.139042,5.133112,6.110843,5.7986646,5.9928985,4.938104,4.7149034,5.5627403,5.374959,4.051241,4.6334705,4.851376,4.3017464,3.8514538,4.9186163
ASHGA5P030078,8.587218,7.9698987,8.286757,8.0889225,8.392353,7.9839506,8.385466,7.802422,7.810324,8.563648,7.3097515,7.0049486,7.6037326,6.9839334,6.862567,7.212531,8.838763,7.418673,6.7879167,7.3437696
ASHGA5P030097,14.032366,13.428953,14.414986,13.96379,14.044442,13.956617,14.167433,14.1587515,14.103965,14.05026,13.799925,14.014337,14.483006,13.845138,13.790845,14.256682,14.251374,13.4653425,13.829737,14.183047
ASHGA5P030107,7.3055525,7.076164,10.428351,6.484366,6.7783437,6.415301,6.8966503,10.1252165,10.13306,7.549123,7.6870255,5.453832,7.3421326,8.391206,5.030555,5.975995,5.831175,5.96737,4.998887,6.1486187
ASHGA5P030115,6.6314597,6.97338,6.402383,7.1104336,6.579272,7.206988,6.4612417,4.912869,4.9005594,6.5362453,6.2428985,6.1791,5.4392076,6.1490865,6.1076803,4.942756,7.861403,6.062848,6.209616,4.7271185
ASHGA5P030121,6.768323,6.0809817,6.6111016,6.0606117,6.9003396,5.892196,6.5595775,5.789635,5.6523933,6.6907353,4.201589,4.82727,6.763956,5.5514555,4.309099,5.4609914,4.0151243,4.5170026,4.1339064,5.2113705
ASHGA5P030123,8.251991,7.3744984,10.508927,7.0049486,8.235243,7.131217,8.231781,8.066573,8.141626,8.333336,7.2421923,7.6546926,8.158359,7.4005623,7.6596026,7.824824,7.6981025,7.828513,7.686004,7.9336996
ASHGA5P030125,5.4111786,5.1678033,6.9819245,4.2006264,4.445468,3.843005,4.1577635,5.6300597,5.9872527,5.5887437,6.238052,5.125778,5.4002466,4.92906,2.670653,4.733511,3.246227,3.4163878,2.4416478,4.433318
ASHGA5P030127,6.7509265,5.8656344,6.539479,5.7923274,6.2602644,5.9314775,6.5808263,6.218098,6.309983,6.743445,5.084106,5.322319,5.7275996,5.122747,5.055951,5.7227106,5.0746202,4.946944,5.0153637,5.428635
ASHGA5P030137,8.432363,7.433454,8.030845,7.3566494,8.513013,7.3471456,8.540225,7.77065,7.8227687,8.500173,6.445053,6.601262,8.697884,6.4729495,6.8077264,8.511097,7.030161,6.20066,6.869979,8.525873
ASHGA5P030138,9.986409,9.1166525,9.812852,9.217122,10.063175,9.163036,10.086192,9.698103,9.643439,9.981634,8.620361,8.144625,10.368886,8.771043,8.149071,10.429357,8.79714,8.109501,8.135012,10.346029
ASHGA5P030139,6.2479067,5.507779,6.4752603,5.623726,5.9982266,5.6624436,5.637154,5.5872564,5.348149,6.179606,5.156036,5.0665717,5.8618135,4.576464,5.1900454,5.1969147,4.0960917,4.2914114,5.228211,5.177457
ASHGA5P030142,6.4119534,6.026692,6.6547613,5.9021654,5.9222274,5.822938,5.8607006,4.713434,4.6370406,6.5127325,4.9339323,5.16717,6.2160826,4.111176,4.3438296,4.7522373,4.931028,4.1292496,4.431768,5.0167847
ASHGA5P030145,5.887063,5.315408,6.828558,5.075496,5.868876,5.3582525,6.0190115,7.2779684,7.3552933,6.1148305,5.6817813,4.9522886,6.2490306,5.298087,4.6669292,5.2111917,4.7061076,4.491088,4.753034,5.4230037
ASHGA5P030151,5.891183,5.2170877,6.9222426,4.9815974,4.648414,5.1733394,4.5800257,5.549205,5.4348865,5.685974,4.284624,3.6650126,4.7850504,3.634261,4.055214,3.7910156,4.7613635,4.546702,4.3133173,4.4720902
ASHGA5P030153,5.451344,4.9043517,6.509413,4.5360947,4.762283,4.7017975,5.0490994,5.6932187,5.943019,5.5106225,5.197633,4.4619956,6.0488873,4.8613367,4.292168,4.52045,3.4821284,4.036731,3.9686856,4.636365
ASHGA5P030156,8.161294,9.51661,7.3354626,9.426265,8.085114,9.465608,8.248659,7.2912416,7.553238,8.171217,10.26178,9.911043,8.728048,10.393859,9.923374,8.549736,9.825625,10.211675,10.0264015,8.6634445
ASHGA5P030157,7.951807,6.42344,7.500134,6.1824946,7.6717095,6.1595225,7.801659,6.6870933,6.7340317,8.01509,5.519284,5.7407584,7.46048,5.467928,5.4109583,6.8586087,7.0959735,6.750084,5.3951488,7.111671
ASHGA5P030160,6.7665324,4.212307,6.0564303,3.777819,5.0140033,3.9432766,4.640714,4.69388,4.023267,6.0947523,4.7091355,4.966339,5.9462743,4.989231,5.2896476,4.8855834,5.1082883,4.6264777,5.1909995,4.3965106
ASHGA5P030162,6.1222444,5.4768834,7.574228,5.0740733,5.105534,5.090599,5.22775,5.0169187,4.699012,6.082268,4.9419336,5.0553746,6.1557727,5.2330813,5.885418,5.2640944,4.674054,4.724241,5.838827,5.3180976
ASHGA5P030167,13.042929,12.468139,13.203014,12.811793,13.214877,12.772494,13.295679,13.077038,13.049539,13.077038,12.209463,12.462045,14.018135,12.12731,12.381795,14.028866,14.693136,12.466064,12.331534,13.799925
ASHGA5P030169,9.4550705,9.57098,9.143457,9.640011,9.454063,9.628251,9.366167,9.442867,9.409758,9.323243,8.695295,8.946864,8.168749,8.911945,8.874025,8.506983,7.321621,8.852492,8.683809,8.378773
ASHGA5P030171,5.0768814,6.021398,4.9097843,5.8406787,4.611968,5.873883,4.645134,3.2197175,2.8910725,12.446021,2.354479,5.02093,5.2616067,2.6690383,4.9214544,4.4506283,4.093889,4.495948,4.8173394,4.5725513
ASHGA5P030174,8.944202,8.530738,9.737073,8.327456,8.396093,8.268706,8.620361,9.099243,9.239442,8.940058,7.1218395,6.9181376,7.870163,7.0740566,6.531971,7.153316,6.4370146,6.9421234,6.6442075,7.171532
ASHGA5P030178,9.35648,8.55667,9.932599,8.813967,9.258734,8.810922,9.23617,9.848523,9.816525,9.336185,8.424663,7.6909018,9.698103,8.214156,7.980741,9.766273,8.625922,7.8941107,7.9356833,9.708605
ASHGA5P030181,5.1679845,4.839437,6.2405066,4.4944134,5.413689,4.9244075,5.7099543,8.031285,8.050883,5.4824147,5.527466,4.462655,3.7159114,4.725766,3.4999206,4.4310493,3.8466508,4.460546,2.4416478,4.4227214
ASHGA5P030192,9.717335,9.568271,10.402559,9.851365,9.26615,9.869529,9.290828,10.547582,10.515791,9.724493,8.432801,7.567299,8.886135,8.256729,6.9305944,8.660067,7.51771,7.600074,7.0108905,8.718857
ASHGA5P030193,6.9066515,2.4847622,7.5072885,2.3678267,6.675388,2.364992,6.546123,6.860862,6.6389704,6.8944607,5.3859744,3.5333517,8.581953,2.3601642,2.4161916,8.327873,4.3042717,2.7677035,3.417693,8.343729
ASHGA5P030195,4.820371,4.105977,5.9665523,4.595595,5.499271,4.9823556,5.407287,5.7399116,5.69208,4.876032,4.013372,4.5502067,4.8585305,3.3460712,4.7897115,6.2874594,4.401983,3.7991357,4.634492,6.0907273
ASHGA5P030196,6.8153267,6.1094513,6.9100037,5.952434,6.464861,6.0283666,6.5197577,6.52973,6.32993,6.7516565,5.3031,4.997309,6.292182,5.159659,3.9018779,5.190577,4.2488394,4.3876595,3.7333002,5.3389435
ASHGA5P030198,9.133606,8.877859,9.598416,8.564165,9.1778345,8.612432,9.167809,9.705928,9.5968485,9.081473,7.776288,7.6661263,8.775981,7.9957137,8.034347,9.276662,7.795658,8.270107,7.915403,9.152503
ASHGA5P030202,12.259923,13.29904,11.741309,13.505053,12.207407,13.497815,12.302207,11.725484,11.704743,12.28217,13.77882,14.100697,13.17124,13.973393,13.386446,12.940774,14.010923,14.242599,13.4515085,12.936396
